Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Sale price,Regular price,Categories,Tags,Shipping class,Images,Parent,Upsells,Cross-sells,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,meta:_price_tiers,meta:_price_poa,meta:_sage_income_code,meta:_sage_pri,meta:_sage_alt,meta:_sage_primod,meta:_sage_altmod,meta:_sage_class_id,meta:_sage_price_tier,meta:_manufacturer,meta:_kryp_seourl,meta:_kryp_prodnum
simple,TRL676,Ri-Mark Translucent 676 Bordeaux,1,0,visible,Ri-Mark Translucent 676 Bordeaux is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 676 Bordeaux Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 676 Bordeaux is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-676-Bordeaux,TRL676
simple,TRL677,Ri-Mark Translucent 677 Turquoise,1,0,visible,Ri-Mark Translucent 677 Turquoise is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 677 Turquoise Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 677 Turquoise is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-677-Turquoise,TRL677
simple,TRL678,Ri-Mark Translucent 678 Cyan,1,0,visible,Ri-Mark Translucent 678 Cyan is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 678 Cyan Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 678 Cyan is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-678-Cyan,TRL678
simple,TRL679,Ri-Mark Translucent 679 Lime,1,0,visible,Ri-Mark Translucent 679 Lime is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 679 Lime Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 679 Lime is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-679-Lime,TRL679
simple,TRL680,Ri-Mark Translucent 680 Signal Blue,1,0,visible,Ri-Mark Translucent 680 Signal Blue is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 680 Signal Blue Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 680 Signal Blue is designed for long term indoor and outdoor illuminated signage and window graphics</p>
<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-680-Signal-Blue,TRL680
simple,TRL683,Ri-Mark Translucent 683 Forest Green,1,0,visible,Ri-Mark Translucent 683 Forest Green is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 683 Forest Green Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 683 Forest Green is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-683-Forest-Green,TRL683
simple,TRL689,Ri-Mark Translucent 689 Magenta,1,0,visible,Ri-Mark Translucent 689 Magenta is designed for long term indoor and outdoor illuminated signage and window graphics. The matt translucent 80 micron film offers a uniform colour appearance and has an external colour stability of up to 7 years. Prices shown are per roll at 1220mm wide.,"<html>
<head>
<title>Ri-Mark Translucent 689 Magenta Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">
<p>Ri-Mark Translucent 689 Magenta is designed for long term indoor and outdoor illuminated signage and window graphics</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>80<span>&#181;</span>m Polymeric calendered PVC</li>
<li>Solvent based adhesive - Permanent</li>
<li>Clay coated kraft paper backing liner - 120g/m&sup2;</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for creating high end corporate branding and vibrant retail promotions</li>
<li>Ideal for in-store displays as well as visual art installations and product enhancement</li>
<li>Designed for long term indoor and outdoor illuminated signage and window graphics</li>
<li>Suitable for both dry and wet application methods</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Matt translucent face film offers a completely uniform colour appearance</li>
<li>Cohesive solvent based adhesive provides water resistance and dimensional stability</li>
<li>UV stabilised material</li>
<li>Up to 7 years durability</li>
<li>Developed for trouble free plotting</li>
<li>Thermoformable if applied onto acrylic</li>
<li>REACH & RoHS compliant</li></ul> 

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/colselxl/digital_colour_card_Ri_Mark_Translucent.pdf""
target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama TRL Colour Selector""
src=""media/ecom/onpagegraphics/Colour.png""></a>
<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > Ritrama Translucent Vinyl,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Adhesive Type,Standard Adhesive,1,1,Colour Family,Black,1,1,Finish,Gloss,1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Ritrama,Ri-Mark-Translucent-689-Magenta,TRL689
simple,TYGA,Tygaflor Sheet,1,0,visible,A 50cm x 40cm silicon coated woven fabric used as extra protection during heat pressing.,A 50cm x 40cm silicon coated woven fabric used as extra protection during heat pressing. The sheet can withstand very high temperatures and can be used repeatedly,taxable,,1,,0,0,,6.40,Garment Decoration Films > Poli-Flex Premium Heat Transfer Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.40,,income-service,,,0,0,20,,DEFAULT,,TYGA
simple,Cover Styl' U10,U10 Black Iron,1,0,visible,Cover Styl' U10 Black Iron self-adhesive concrete effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' U10 Black Iron</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Steel,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-U10-Black-Iron,Cover Styl' U10
simple,Cover Styl' U19,U19 Cement Grey,1,0,visible,Cover Styl' U19 Cement Grey self-adhesive concrete effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' U19 Cement Grey</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Concrete,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-U19-Cement-Grey,Cover Styl' U19
simple,Cover Styl' U20,U20 Cement Dark,1,0,visible,Cover Styl' U20 Cement Dark self-adhesive concrete effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' U20 Cement Dark</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Concrete,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-U20-Cement-Dark,Cover Styl' U20
simple,Cover Styl' U21,U21 Cement Taupe,1,0,visible,Cover Styl' U21 Cement Taupe self-adhesive concrete effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' U21 Cement Taupe</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Concrete,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-U21-Cement-Taupe,Cover Styl' U21
