ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: _price_tiers","Meta: _price_poa","Meta: _sage_income_code","Meta: _sage_pri","Meta: _sage_alt","Meta: _sage_primod","Meta: _sage_altmod","Meta: _sage_class_id","Meta: _sage_price_tier","Meta: _manufacturer","Meta: _kryp_seourl","Meta: _kryp_prodnum","Meta: price_tiers_0_min_qty","Meta: _price_tiers_0_min_qty","Meta: price_tiers_0_tier_price","Meta: _price_tiers_0_tier_price","Meta: price_tiers","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Meta: price_tiers_1_min_qty","Meta: _price_tiers_1_min_qty","Meta: price_tiers_1_tier_price","Meta: _price_tiers_1_tier_price","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Meta: thickness","Meta: _thickness","Meta: adhesive_type","Meta: _adhesive_type","Meta: application_environment","Meta: _application_environment","Meta: durability","Meta: _durability","Meta: application_temp_min","Meta: _application_temp_min","Meta: application_temp_max","Meta: _application_temp_max","Meta: certifications","Meta: _certifications","Meta: data_sheet","Meta: _data_sheet","Meta: application_guide","Meta: _application_guide","Meta: safety_data_sheet","Meta: _safety_data_sheet","Meta: key_benefits","Meta: _key_benefits","Meta: application_tips","Meta: _application_tips","Meta: compatible_products","Meta: _compatible_products"
\n</li></ul>
\n
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/FF600-Ferrous-Film.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""FF600 Ferrous Film Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/FF600-Fire-Certificate.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""FF600 Fire Certificate""
\nsrc=""media/ecom/onpagegraphics/Fire.png""></a>
\n</ul>
\n
\n<p><a href=https://www.dorotape.co.uk/Article/MagvFerro target=""_blank""><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""link to our blog""
\nsrc=""media/ecom/onpagegraphics/Blog.png""></p>
\n<span style=""color:#d7328a""><b>Learn more about magnetic vinyl and ferrous film by reading about it in our Blog</b></span></a></p>
\n<p style=""font-weight: bold; font-size: 0.9em;"">Prices shown are per 10 metre roll at 1000mm wide</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,105.90,"Sign & Display Vinyl > Magnetic Vinyl & Ferrous Film",,,,,,,,,,,,0,,105.90,,income-service,,,0,0,179,,Doro_Tape,,FF600,,,,,,"Adhesive Type","Permanent adhesive",1,1,"Material Grade",Ferrous,1,1,Suitability,"Best used on flat or slightly curved areas, Designed for creating Wall Art",1,1,,,,,,,,
960,simple,FF480,,"ASLAN FF480 Printable Self-adhesive Ferrous Film :: 1010mm x 12m roll",1,0,visible,"ASLAN FF480 New softer printable Self-adhesive Ferrous Film. Price is per roll.","<html>
\n<head><title>ASLAN FF480</title>
\n</head>
\n<body>
\n<img style=""width: 250px; height: 53px;"" alt=""Aslan Logo""
\n src=""media/ecom/onpagegraphics/ASLAN_Logo_New.jpg""><br><br>
\n<p>New softer self-adhesive and digitally printable ferrous (magnet receptive) film for applying to displays or furniture.</p>
\n<p>Easy to cut into any required shape this film turns any surface into a metal, magnet receptive surface and the high iron powder content makes it useable even when combined with other memoboard films such as ASLAN Clearboard CB90.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>480<span>&#181;m</span> PE with an iron powder content</li>
\n<li>Water based acrylic adhesive system - Permanent</li>
\n<li>Embossed silicone paper, PE coated on both sides - 130gm<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Transforms smooth surfaces in to a magnet receptive surface</li>
\n<li>Soft film suitable for digital printing</li>
\n<li>Suitable for indoor use</li>
\n<li>Dry Apply only
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Can easily be cut to customised shapes for a variety of applications</li>
\n<li>The new softer material means that storing and sending laminated graphics on a core is now trouble free</li>
\n<li>Removable in one piece</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Ink Compatibility:</span><br>
\n<ul><img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""Eco-Sol Ink""
\nsrc=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
\n<img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""UV Ink""
\nsrc=""media/ecom/onpagegraphics/Ink-UV.png"">UV
\n</ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/ASLAN_FF480_FerroSoft_Print.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan FF480 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n
\n<p><a href=https://www.dorotape.co.uk/Article/MagvFerro target=""_blank""><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""link to our blog""
\nsrc=""media/ecom/onpagegraphics/Blog.png""></p>
\n<span style=""color:#d7328a""><b>Learn more about magnetic vinyl and ferrous film by reading about it in our Blog</b></span></a></p>
\n
\n<p style=""font-weight: bold; font-size: 0.9em;"">Prices shown are per 12 metre roll at 1010mm wide</p>
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,267.00,"Digital Print Media > Digital Print Magnetic & Ferrous, Sign & Display Vinyl > Magnetic Vinyl & Ferrous Film",,,,,,,,,,,,0,,267.00,,income-service,,,0,0,155,,Aslan,ASLAN-Ferrosoft-Print-FF480,FF480,,,,,,"Adhesive Type","Permanent adhesive",1,1,"Material Grade",Ferrous,1,1,Suitability,"Best used inside",1,1,,,,,,,,
961,simple,FF490,,"ASLAN FF490 Self-adhesive Matt Dry Wipe Ferrous Film :: 1370mm wide",1,0,visible,"ASLAN FF490 Self-adhesive Ferrous Film with a matt dry wipe surface that also makes it ideal for use as a projection screen. Buy it by the metre.","<html>
\n<head><title>ASLAN FF490</title>
\n</head>
\n<body>
\n<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
\nsrc=""media/ecom/onpagegraphics/ASLAN_Logo_New.png""><br><br>
\n<p>ASLAN FF490 is a self-adhesive ferrous (magnet receptive) film with a matt dry wipe surface.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>490<span>&#181;m</span> PE with a PVC coating</li>
\n<li>Water based acrylic adhesive system - Permanent</li>
\n<li>Embossed silicone paper, PE coated on both sides - 130gm<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Transforms smooth surfaces in to a magnet receptive and writable surface</li>
\n<li>Compatible with most whiteboard markers</li>
\n<li>Suitable for indoor use</li>
\n<li>Dry Apply only</li>
\n<li>Suitable as a projection screen</li>
\n<li>Use microfibre cloths to clean</li>
\n<li>Accidental markings with permanent markers can be removed using alcohol or benzene
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Easy to erase dry wipe markings</li>
\n<li>Doesn't leave any ghosting or smudging</li>
\n<li>Resistant to dirt</li>
\n<li>Easy to clean
\n</li></ul>
\n
\n <span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/FerroSoft_Whiteboard_matt_ASLAN_FF_490_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan FF490 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/applicationguidelines/ASLAN_Memoboards_UseCleaning_EN.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN Memoboards UseCleaning EN""
\nsrc=""media/ecom/onpagegraphics/Hand.png""></a></ul>
\n
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1370mm wide</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,58.54,"Sign & Display Vinyl > Magnetic Vinyl & Ferrous Film, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,field_dorotape_price_tiers,,income-service,,,0,0,155,,Aslan,ASLAN-FF490,FF490,9,field_dorotape_tier_min_qty,52.69,field_dorotape_tier_price,1,"Adhesive Type","Permanent adhesive",1,1,"Material Grade",Ferrous,1,1,Suitability,"Best used inside, Whiteboard",1,1,,,,,,,,
962,simple,FF540,,"ASLAN FF540 Self-adhesive Blackboard Ferrous Film (PVC Free) :: 1250mm wide",1,0,visible,"ASLAN FF540 Self-adhesive Ferrous Film (PVC Free) with a blackboard surface. Buy it by the metre.","<html>
\n<head><title>Aslan FF540</title>
\n</head>
\n<body>
\n<img style=""width: 250px; height: 53px;"" alt=""Aslan Logo""
\n src=""media/ecom/onpagegraphics/ASLAN_Logo_New.jpg""><br><br>
\n<p>ASLAN FF540 self-adhesive ferrous (magnet receptive) film for applying to displays or furniture and with a blackboard surface suitable for chalk and liquid chalk pens.</p>
\n<p>This material is PVC Free and is easy to cut into any required shape this film turns any surface into a metal, magnet receptive surface and a high iron powder content.</p>
\n
\n<a><img style=""border: 0px solid ; width: 75px; height: 75px; float: right;"" alt=""pvc free logo""
\nsrc=""media/ecom/onpagegraphics/PVC_free_logo.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>540<span>&#181;m</span> PE with an iron powder content</li>
\n<li>Water based acrylic adhesive system - Permanent</li>
\n<li>Embossed silicone paper, PE coated on both sides - 140gm<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Transforms smooth surfaces in to a magnet receptive blackboard surface</li>
\n<li>Perfect for bars, restaurants and other leisure venues</li>
\n<li>Dry Apply only
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Suitable for traditional chalk and liquid chalk pens</li>
\n<li>No shadows or ghosting</li>
\n<li>The new softer material means that storing and sending laminated graphics on a core is now trouble free</li>
\n<li>Removable in one piece</li>
\n<li>PVC Free</li>
\n<li>Printable with UV Curable inks</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Ink Compatibility:</span><br>
\n<ul><img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""UV Ink""
\nsrc=""media/ecom/onpagegraphics/Ink-UV.png"">UV
\n</ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/FerroSoft_Blackboard_ASLAN_FF540_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan FF540 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/applicationguidelines/ASLAN_Memoboards_UseCleaning_EN.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN Memoboards UseCleaning EN""
\nsrc=""media/ecom/onpagegraphics/Hand.png""></a></ul>
\n
\n<p><a href=https://www.dorotape.co.uk/Article/MagvFerro target=""_blank""><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""link to our blog""
\nsrc=""media/ecom/onpagegraphics/Blog.png""></p>
\n<span style=""color:#d7328a""><b>Learn more about magnetic vinyl and ferrous film by reading about it in our Blog</b></span></a></p>
\n
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1250mm wide</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,53.70,"Digital Print Media > Digital Print Magnetic & Ferrous, Sign & Display Vinyl > Magnetic Vinyl & Ferrous Film, Sign & Display Vinyl > PVC Free Sign & Display Materials, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,field_dorotape_price_tiers,,income-service,,,0,0,155,,Aslan,ASLAN-FF540,FF540,9,field_dorotape_tier_min_qty,48.33,field_dorotape_tier_price,1,"Adhesive Type","Permanent adhesive",1,1,"Material Grade",Ferrous,1,1,Suitability,"Best used inside, Blackboard",1,1,,,,,,,,
963,variable,FLATMATT,,"Flat Matt Laminate",1,0,visible,"Flat Matt Laminate has a true matt non reflective finish perfect for graphics displayed under lights.  With a solvent acrylic adhesive this laminate is perfect for indoor and up to 3 years outdoor applications. Prices are per roll.","<html>
\n
\n<head><title>Flat Matt Laminate</title>
\n</head>
\n<body>
\n<p>Flat Matt Laminate has a true matt non reflective finish perfect for graphics displayed under lights.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>100<span>&#181;</span>m Transparent matt monomeric PVC</li>
\n<li>Transparent solvent based acrylic adhesive - Permanent</li>
\n<li>One side clay coated siliconised kraft paper - 90g/m<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Short term indoor and outdoor lamination requiring a true matt finish</li>
\n<li>True matt non reflective finish perfect for graphics displayed under lights</li>
\n<li>Flat and slightly curved smooth surfaces</li>
\n<li>Protect digitally printed images on a wide range of substrates</li>
\n<li>Suitable for indoor & outdoor graphic applications</li>
\n<li>Up to 3 years durability
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>True non reflective finish even under strong lighting</li>
\n<li>Weather resistant solvent based adhesive
\n</li><br>
\n<img style=""border: 0px solid ; width: 50px; height: 50px; alt=""reward points logo""
\nsrc=""media/ecom/onpagegraphics/Reward_Logo.png""><span style=""font-weight: bold; color: #ef7d00;"">Earn Reward Points every time you buy this product</span></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/Flat-Matt-laminate.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Flat Matt Laminate Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per 50 metre roll</p>
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Laminating Films > Matt Laminates",,,,,,,,,,,,0,,,,income-service,,,0,0,46,,DEFAULT,Flat-Matt-Laminate,FLATMATT,,,,,,"Choose Size Below","1300mm x 50m Roll, 1520mm x 50m Roll",1,1,,,,,,,,,,,,,,,,
964,simple,TWE3,,"Flat Nosed Tweezers",1,0,visible,"Flat nosed stainless steel tweezers have a special round nose that can hold the vinyl without the risk of tearing.","<html>
\n
\n<title><head>Flat Nosed Tweezers</title></head>
\n
\n<body>
\n
\n<p>Flat nosed stainless steel tweezers have a special round nose that can hold the vinyl without the risk of tearing.</p>
\n<p>Allows you to pull the vinyl round corners.</p>
\n<p>Useful for vehicle wrapping.</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,4.95,"Stencil Masking Films > Sandblasting Stencil Films > Stencil Film Accessories, Tools & Accessories > Vehicle Wrapping Tools, Tools & Accessories > Weeding & Handling Tools",,,,,,,,,,,,0,,4.95,,income-service,,,0,0,6,,SOTT,Flat-Nosed-Tweezers,TWE3,,,,,,,,,,,,,,,,,,,,,,,,,
965,simple,FLEX-OFF,,"Flex Off",1,0,visible,"Flex Off textile film remover - Works in 5 seconds.  400ml spray bottle.","<html><head><title>Flex-Off</title></head>
\n<body>
\n<p>Specially developed for the removal of heat applied graphics from garments.</p>
\n<p>Spray the reverse of the logo from inside the garment, wait 5-10 seconds then peel the logo off the garment.</p>
\n<a ><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""fyi""
\nsrc=""media/ecom/onpagegraphics/FYI.png""></a>
\n<p style=""color:rgb(244,7,138)""><i>If you notice a white ghost like residue on the garment after removal of the logo, just apply more spray to the area from the front, leave 5-10 seconds then gently brush the residue away. This may be more apparent on the newer Turbo Flex products.</i></p>
\n<p>400ml spray bottle.</p>
\n<a href=""media/ecom/pdfs/MSDS/MSDS-Flex-Off.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Flex Off Safety Data Sheet""
\nsrc=""media/ecom/onpagegraphics/Coshh.png""></a>
\n</body>
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,10.80,"Tools & Accessories > Cleaners & Cleaning tools",,,,,,,,,,,,0,,10.80,,income-service,,,0,0,9,,Doro_Tape,Flex_Off,FLEX-OFF,,,,,,,,,,,,,,,,,,,,,,,,,
966,variable,FLO,,"Float-On Vinyl Application Fluid",1,0,visible,"Float-On vinyl application fluid is specifically designed to aid the repositioning and application of vinyl graphics. This ready to use liquid is spirit based allowing it to evaporate quickly and dry faster.","<html>
\n<head><title>Float On Vinyl Application Fluid</title>
\n</head>
\n<body>
\n<p>Float-On vinyl application fluid is specifically designed to aid the repositioning and application of vinyl graphics.</p>
\n<p>This ready to use liquid is spirit based allowing it to evaporate quickly and dry faster.</p>
\n<p>Float-On can also be used as a light duty cleaner.</p>
\n<a href=""media/ecom/pdfs/MSDS/MSDS-Float-On.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Float On Safety Data Sheet""
\nsrc=""media/ecom/onpagegraphics/Coshh.png""></a>
\n</body>
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Tools & Accessories > Application Tools",,,,,,,,,,,,0,,,,income-service,,,0,0,0,,Doro_Tape,Float-On-Vinyl-Application-Fluid,FLO,,,,,,"Choose quantity","1 litre Bottle + Trigger Spray, 5 litre refill bottle",1,1,,,,,,,,,,,,,,,,
967,variable,FLOORAPP,,Floorappeal,1,0,visible,"Floorappeal is a revoltionary scratch resistant fabric floor graphics material (PVC Free) that does not require lamination. Perfect for short term advertising and marking, choose from Low Tac, High Tac and Extreme Tac for different floor surfaces, all with a removable adhesive and R12 slip resistance. Prices shown are per roll.","<html>
\n
\n<head><title>Floorappeal</title></head>
\n<body>
\n<img style=""height: 75px; width: 250px;"" alt=""Floorappeal logo""
\nsrc=""media/ecom/onpagegraphics/Floorappeal_Logo.png""><br><br>
\n
\n<p>Floorappeal is a revoltionary scratch resistant fabric floor graphics material (PVC Free) that does not require lamination. Perfect for short term advertising and marking, choose from Low Tac, High Tac and Extreme Tac for different floor surfaces, all with a removable adhesive and R12 slip resistance.</p>
\n
\n<a><img style=""border: 0px solid ; width: 75px; height: 75px; float: right;"" alt=""pvc free""
\nsrc=""media/ecom/onpagegraphics/PVC_free_logo.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>360<span>&#181;</span> Polyester fabric</li>
\n<li>Special solvent free adhesive - Removable</li>
\n<li>Two sided PE coated kraft paper liner - 150g/m<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Short term floor advertising on to a wide variety of surfaces of up to 6 months</li>
\n<li><b>Low Tac (LT)</b> is designed for indoor use on to smooth surfaces such as tiling, laminate flooring, smooth wood and exhibition grade carpeting</li>
\n<li><b>High Tac (HT)</b> is suitable for outdoor smooth surfaces such as paving slabs, brick, fine concrete and untreated natural stone</li>
\n<li><b>Extreme Tac (HTX)</b> offers ultimate grip to rough surfaces such as asphalt, rough brick and aging concrete</li>
\n<li>Suitable for indoor and outdoor applications at trade fairs and exhibitions, sports events, promotions, festivals as well as directional signage and parking areas</li>
\n<li>Easily removable after use without any adhesive residue
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Residue free removal from most surfaces</li>
\n<li>High quality liner provides excellent flatness when printing</li>
\n<li>Slip resistant to safety class R12
\n</li><br>
\n<img style=""border: 0px solid ; width: 50px; height: 50px; alt=""reward points logo""
\nsrc=""media/ecom/onpagegraphics/Reward_Logo.png""><span style=""font-weight: bold; color: #ef7d00;"">Earn Reward Points every time you buy this product</span></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Ink Compatibility:</span><br>
\n<ul>
\n<img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""Eco-Sol Ink""
\nsrc=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
\n<img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""Latex""
\nsrc=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
\n<img style=""margin: 0px 5px 0px 0px; width: 15px; height: 25px;"" alt=""UV Ink""
\nsrc=""media/ecom/onpagegraphics/Ink-UV.png"">UV</ul>
\n
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/Floorappeal_Technical_Data_Sheet.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Floorappeal Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/ASTM_E-84_FloorAppeal_Fire_retardant.pdf"" target=""_blank"">
\n<img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Floorappeal Fire Certificate"" src=""media/ecom/onpagegraphics/Fire.png""></a>
\n<a href=""media/ecom/pdfs/slipcertificates/Floorappeal_Anti_Slip_Certificate.pdf"" target=""_blank"">
\n<img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Floorappeal Anti Slip Rating"" src=""media/ecom/onpagegraphics/Slip.png""></a></ul>
\n
\n<p><b>Prices shown are per 1370mm x 30m wide</b></p>
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Digital Print Media > Floor Graphic Films",,,,,,,,,,,,0,,,,income-service,,,0,0,1.00,,Floorappeal,Floorappeal,FLOORAPP,,,,,,"Size / Format","HT - High Tac Removable, HTX - Extreme Tac Removable, LT - Low Tac Removable",1,1,,,,,,,,,,,,,,,,
968,simple,FUSION5,,"Fusion 5 Hand Grip",1,0,visible,"An exceptional hand grip, manufactured from high quality, unbreakable plastic and designed to reduce fatigue when wet applying large areas of window films. Perfect for use with for use with the Blue Max squeegee.","<html>
\n
\n<head><title>Fusion 5 Hand Grip</head></title>
\n
\n<body>
\n
\n<p>An exceptional hand grip, manufactured from high quality, unbreakable plastic and designed to reduce fatigue when wet applying large areas of window films.</p>
\n<p>130mm wide head with tightening screws.</p>
\n<p>Offers an improved and extended grip reducing fatigue from squeegee work during those long applications.</p>
\n<p>Extra comfort is provided by the anti-slip foam coating on the actual gripping area. The curved form of this special smooth plastic hand grip prevents it from coming in to contact with film when extra pressure is applied, so any risk of damage to your work is eliminated.</p>
\n<p>This is the ultimate hand grip for squeegees used for the wet application of film. Perfect for use with thick and hard films, such as security film and window film.</p>
\n<p>Perfect for use with for use with the Blue Max squeegee.</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,32.90,"Tools & Accessories > Application Tools",,,,,,,,,,,,0,,32.90,,income-service,,,0,0,0,,SOTT,,FUSION5,,,,,,,,,,,,,,,,,,,,,,,,,
969,variable,603,,"Gaffer Tape :: 50mm x 50m",1,0,visible,"Strong, tough synthetic cloth duct tape coated with a solvent free rubber resin adhesive. Abrasion resistant, waterproof and easy to tear. Adheres well to multiple surfaces and has a wide range of uses including protection, sealing, repairs and packing. Roll Size: 50mm x 50m.","<html>
\n
\n<head><title>Gaffer Tape</title></head>
\n
\n<body>
\n
\n<p>Strong, tough synthetic cloth duct tape coated with a solvent free rubber resin adhesive.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>0.3mm PE coated cloth tape</li>
\n<li>Natural rubber adhesive
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Perfect for masking and protecting surfaces</li>
\n<li>Ideal for joining and edging carpets or sealing double glazed units</li>
\n<li>Suitable for fixing and holding cabling and wiring
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul>
\n<li>Easy to tear by hand</li>
\n<li>Adheres to a wide range of surfaces including rough surfaces</li>
\n<li>Works well in low temperatures</li>
\n<li>Abrasion resistant and waterproof
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span>
\n<ul><a href=""media/ecom/pdfs/datasheets/604-Gaffer-Tape.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Gaffer Tape Datasheet pdf""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n
\n<p><b>Prices are per 50mm x 50m roll</b></p>
\n</body>
\n
